CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Tenure
627,Germany,Female,30.0,129826.89,79871.02,2,0,0,0,4
516,France,Male,35.0,119666.0,104088.59,2,0,0,0,10
800,France,Female,38.0,68052.08,168190.33,2,0,0,0,2
464,Germany,Female,42.0,164104.74,85679.25,1,1,1,0,3
626,France,Female,35.0,80190.36,0.0,1,0,0,0,3
790,France,Female,31.0,84126.75,0.0,2,0,0,0,9
534,France,Female,34.0,70179.0,121551.58,2,1,1,0,7
745,France,Male,46.0,118024.1,122220.19,1,1,1,0,2
553,Spain,Male,47.0,145704.19,116528.15,1,0,0,1,3
748,France,Female,26.0,183049.41,77780.29,1,1,1,0,1
722,France,Male,37.0,120906.83,0.0,1,0,0,0,2
501,France,Male,40.0,100433.83,125832.2,1,1,1,0,4
675,France,Female,38.0,138777.0,68065.8,1,0,0,1,6
778,Spain,Female,47.0,124694.99,127299.34,2,0,0,0,6
494,Germany,Female,38.0,40084.32,174937.64,1,0,0,0,7
850,France,Male,40.0,119232.33,0.0,2,1,1,0,9
592,Spain,Male,31.0,43921.36,110071.1,1,0,0,0,7
590,Spain,Female,44.0,62222.81,139432.37,1,0,0,0,3
758,France,Female,39.0,56577.0,127357.76,1,1,1,0,6
506,France,Male,36.0,164253.35,0.0,2,0,0,0,5
733,France,Male,33.0,7666.73,0.0,1,1,1,0,3
711,France,Male,38.0,68487.51,0.0,2,0,0,0,3
514,Germany,Male,43.0,199273.98,95556.31,1,1,1,1,1
637,Spain,Male,37.0,186062.36,0.0,1,1,1,0,8
468,Germany,Male,29.0,195711.16,111681.98,2,1,1,0,1
539,France,Male,39.0,36692.17,0.0,2,0,0,0,3
509,Spain,Female,25.0,106920.57,108738.71,2,0,0,0,3
662,France,Female,32.0,48725.68,133950.37,1,1,1,1,4
818,Spain,Male,26.0,167036.94,0.0,2,1,1,0,4
608,France,Male,33.0,68777.26,89968.69,1,0,0,0,9
850,Spain,Female,32.0,18924.92,0.0,2,1,1,0,9
816,Germany,Female,38.0,71905.77,130878.75,3,0,0,1,5
536,France,Male,35.0,64833.28,0.0,2,0,0,0,8
753,France,Male,35.0,184843.77,0.0,2,1,1,0,3
631,Spain,Male,27.0,176730.02,134169.62,1,1,1,0,10
703,France,Male,37.0,20629.4,149762.08,1,0,0,1,1
774,France,Male,26.0,28415.36,93844.69,1,0,0,0,2
785,France,Male,28.0,77231.27,0.0,2,0,0,0,8
571,France,Female,33.0,102750.7,0.0,2,0,0,0,1
621,Germany,Male,46.0,34580.8,141078.37,1,0,0,1,6
605,Germany,Female,31.0,183598.77,117992.59,1,1,1,0,1
611,France,Female,40.0,147358.27,100812.33,2,0,0,0,8
569,France,Male,38.0,108469.2,0.0,1,1,1,0,7
658,France,Male,29.0,20612.82,80262.6,1,1,1,0,4
788,Spain,Male,34.0,181196.76,156478.62,1,1,1,0,6
525,France,Female,23.0,160249.1,0.0,2,0,0,0,5
798,France,Male,37.0,110783.28,0.0,3,0,0,0,8
486,Germany,Male,37.0,144995.33,115217.99,2,0,0,0,9
615,Spain,Male,61.0,150227.85,0.0,2,0,0,1,9
730,France,Female,35.0,53718.28,155470.55,1,1,1,0,0
641,France,Male,37.0,75248.3,0.0,2,0,0,0,7
542,France,Male,39.0,14353.43,135096.77,1,1,1,1,3
692,France,Male,30.0,130486.57,0.0,2,1,1,0,2
714,Germany,Female,55.0,100127.71,180075.22,1,1,1,0,9
591,Spain,Male,29.0,196356.17,97541.24,1,1,1,0,1
710,France,Female,41.0,9983.88,156067.05,1,1,1,0,2
639,France,Female,38.0,118974.77,81550.94,2,1,1,0,4
531,France,Female,47.0,194998.34,0.0,1,0,0,1,6
673,France,Female,38.0,134901.34,170061.92,2,0,0,1,2
765,Germany,Male,36.0,72924.56,92310.54,2,1,1,0,8
622,France,Female,32.0,101057.95,169089.38,2,0,0,0,6
806,France,Male,40.0,142838.64,80613.93,1,1,1,0,5
757,Germany,Male,26.0,127059.04,121581.56,2,1,1,0,8
570,France,Female,58.0,116503.92,0.0,1,1,1,1,8
555,Spain,Male,32.0,54405.79,0.0,2,1,1,0,4
692,France,Male,54.0,88721.84,0.0,2,1,1,0,5
774,France,Male,60.0,74135.48,85891.55,1,0,0,1,5
638,Spain,Male,44.0,111346.22,77637.35,2,1,1,0,9
543,Spain,Female,41.0,194902.16,0.0,1,0,0,0,4
584,France,Male,31.0,31474.27,0.0,2,0,0,0,5
691,Germany,Male,30.0,21198.39,116927.89,1,0,0,0,7
684,Germany,Female,40.0,186976.6,137326.65,1,0,0,0,6
733,France,Male,22.0,117202.19,0.0,2,1,1,0,5
599,Spain,Female,37.0,143739.29,0.0,2,1,1,0,2
524,Germany,Female,31.0,161811.23,67238.98,2,1,1,0,10
632,Germany,Female,38.0,98090.91,86569.76,2,0,0,0,6
735,Spain,Male,34.0,71095.41,0.0,2,0,0,0,5
734,France,Male,34.0,13107.24,133598.4,1,1,1,0,6
605,France,Female,51.0,67110.59,136188.78,1,1,1,1,3
793,Spain,Male,38.0,88225.02,0.0,2,0,0,0,9
468,France,Female,56.0,62256.87,0.0,3,1,1,1,10
779,Germany,Male,37.0,135925.72,120092.52,2,0,0,0,7
698,France,Male,48.0,177815.87,101238.24,2,1,1,1,4
707,France,Male,58.0,126471.13,89685.92,1,1,1,0,6
850,France,Female,35.0,188574.12,211774.31,1,0,0,1,1
850,France,Male,56.0,119175.45,131317.48,1,1,1,0,7
527,Spain,Male,37.0,139093.73,93722.73,2,1,1,0,5
696,Germany,Male,32.0,115916.55,101160.99,1,1,1,0,8
661,France,Male,48.0,96463.25,120320.54,1,0,0,0,3
776,France,Female,31.0,112349.51,0.0,2,1,1,0,2
701,France,Male,43.0,165303.79,0.0,2,1,1,0,2
610,France,Male,26.0,166031.08,0.0,2,0,0,0,8
572,Germany,Female,48.0,38411.79,152827.99,1,0,0,1,3
673,France,Male,30.0,77783.35,64097.75,1,1,1,0,1
519,Spain,Female,57.0,29871.79,119035.35,2,1,1,0,2
702,Spain,Female,26.0,59747.63,135219.57,1,1,1,0,4
729,France,Male,32.0,79919.13,93694.42,1,1,1,0,6
543,Spain,Male,35.0,76773.53,59408.63,1,0,0,0,10
550,France,Female,40.0,54018.93,114354.95,1,0,0,0,7
608,France,Male,59.0,70649.64,0.0,1,0,0,1,1
639,Germany,Male,35.0,59093.39,128173.9,2,0,0,0,10
686,Spain,Male,34.0,127569.8,0.0,2,0,0,0,9
564,Germany,Female,62.0,18260.98,114931.35,3,1,1,1,5
745,Germany,Female,28.0,73275.96,111071.36,1,0,0,1,1
833,France,Male,37.0,136129.49,151226.18,2,1,1,0,8
622,France,Male,26.0,153237.59,0.0,2,1,1,0,9
597,France,Female,42.0,106841.12,64740.12,1,1,1,0,4
721,Spain,Male,51.0,109078.35,169312.13,1,0,0,1,0
504,France,Female,49.0,87822.14,0.0,3,1,1,1,7
842,Spain,Female,44.0,126644.98,112652.08,2,0,0,0,2
587,France,Male,38.0,47414.15,0.0,2,0,0,0,0
479,Germany,Female,30.0,41879.99,143964.36,2,0,0,0,7
508,France,Male,49.0,75808.1,122451.46,2,1,1,0,7
749,France,Male,24.0,47911.03,0.0,3,1,1,0,1
721,Germany,Female,36.0,28737.78,65253.07,2,0,0,0,3
674,Germany,Male,47.0,2079.2,106901.94,1,1,1,1,6
685,Spain,Female,25.0,121562.33,128509.63,1,0,0,0,10
417,France,Male,34.0,55003.79,0.0,2,0,0,0,7
574,Germany,Male,33.0,193131.42,129834.67,1,0,0,0,3
590,Spain,Female,51.0,191932.27,154962.99,3,1,1,1,3
587,Germany,Male,40.0,159418.1,138241.9,2,0,0,0,5
598,Germany,Male,41.0,191468.78,91536.93,1,0,0,1,3
741,Spain,Male,53.0,38913.68,0.0,2,1,1,0,3
850,Spain,Female,70.0,705.18,0.0,1,1,1,0,5
584,Germany,Female,29.0,138490.03,105204.01,1,1,1,0,7
650,Spain,Male,61.0,82970.69,152968.73,1,1,1,0,1
607,Spain,Male,36.0,76744.72,158261.68,1,1,1,0,8
509,France,Female,46.0,71244.59,0.0,1,0,0,1,1
689,Spain,Female,38.0,12182.15,121021.05,1,1,1,0,6
543,France,Male,36.0,141210.5,0.0,2,1,1,0,4
438,Spain,Female,54.0,191763.07,0.0,1,0,0,1,2
687,Spain,Female,63.0,37938.74,137715.66,1,1,1,0,1
737,Germany,Male,31.0,74890.58,121192.22,2,1,1,0,5
761,France,Male,31.0,166698.18,0.0,3,1,1,0,7
601,France,Male,44.0,62678.53,100486.18,2,1,1,0,1
651,France,Male,45.0,67740.08,0.0,1,0,0,1,1
745,France,Male,35.0,161519.77,92566.53,2,0,0,0,9
648,Spain,Female,49.0,159835.78,0.0,2,1,1,1,10
848,Spain,Male,40.0,30876.84,110929.96,1,1,1,0,3
546,France,Female,27.0,14858.1,0.0,2,1,1,0,8
439,Spain,Female,32.0,75685.97,138901.61,1,0,0,0,3
755,France,Male,30.0,144183.1,123217.66,2,1,1,0,4
593,France,Female,41.0,65170.66,0.0,1,0,0,0,6
701,France,Male,39.0,82526.92,0.0,2,1,1,0,2
701,Spain,Male,36.0,169161.46,0.0,2,0,0,0,8
607,Spain,Female,33.0,109291.39,108431.87,2,1,1,1,2
586,Spain,Female,57.0,6057.81,0.0,2,1,1,0,3
547,Germany,Female,30.0,77077.14,72392.41,1,0,0,0,9
647,Germany,Female,51.0,54954.51,119741.77,2,0,0,1,1
760,France,Female,51.0,179614.8,100946.71,1,0,0,1,2
621,Spain,Male,53.0,35588.07,170491.84,1,0,0,1,9
725,France,Male,44.0,117356.14,0.0,1,1,1,0,5
526,France,Male,36.0,160696.72,0.0,1,0,0,0,1
519,Spain,Female,47.0,147278.43,157296.02,2,0,0,1,6
713,Germany,Female,38.0,56594.36,144606.22,1,1,1,1,7
700,France,Male,38.0,1299.75,134811.3,1,0,0,0,8
666,France,Female,34.0,25095.03,115897.12,1,1,1,0,9
630,Spain,Male,32.0,146326.45,82034.0,1,0,0,0,4
779,Spain,Female,26.0,38296.21,174318.13,2,1,1,0,4
611,Germany,Female,41.0,164061.6,114206.84,1,0,0,0,2
685,Spain,Male,43.0,107811.28,0.0,2,0,0,0,9
646,Germany,Male,39.0,30838.51,111574.41,1,1,1,0,9
683,Germany,Female,57.0,9221.78,162448.69,1,0,0,1,5
484,Germany,Female,34.0,33738.27,148249.54,1,1,1,0,4
601,France,Female,43.0,110916.15,0.0,3,1,1,1,8
762,Spain,Female,26.0,169654.57,123709.46,2,1,1,0,7
687,France,Female,72.0,69829.4,0.0,1,1,1,0,9
566,France,Male,30.0,54926.51,0.0,1,0,0,1,5
702,France,Male,37.0,94728.49,150525.8,1,1,1,0,10
601,France,Male,29.0,80393.27,0.0,1,1,1,0,9
699,France,Male,53.0,111307.98,0.0,2,1,1,0,4
584,France,Male,28.0,19834.32,0.0,2,0,0,0,10
699,France,Male,35.0,78397.24,0.0,2,1,1,0,5
698,Germany,Female,51.0,86410.28,111018.98,1,0,0,0,2
495,France,Male,30.0,172749.65,129755.99,1,0,0,0,10
650,France,Female,27.0,1002.39,0.0,2,0,0,0,6
605,France,Female,64.0,13601.79,129555.7,1,1,1,0,2
667,Spain,Male,38.0,77866.91,87202.38,1,1,1,0,1
688,Germany,Male,26.0,175296.76,146133.39,1,1,1,0,8
727,Spain,Female,31.0,121751.04,0.0,1,0,0,1,0
754,Spain,Male,39.0,89593.26,170184.99,2,0,0,0,6
612,Germany,Female,62.0,193437.89,140745.33,1,0,0,1,8
546,Spain,Male,42.0,86945.0,139070.51,1,1,1,0,7
673,Spain,Female,37.0,183318.79,0.0,2,1,1,0,8
593,France,Male,35.0,71154.1,114193.24,1,0,0,0,9
656,Spain,Female,40.0,151887.16,167878.5,1,1,1,0,10
535,Germany,Female,53.0,75888.65,141616.55,2,1,1,0,5
678,Germany,Male,36.0,89566.74,145747.67,2,1,1,0,3
477,Spain,Female,48.0,26475.79,129120.64,1,1,1,0,2
850,Spain,Male,35.0,126355.8,110349.82,1,0,0,0,7
427,France,Male,29.0,93839.3,141325.56,1,1,1,0,1
752,France,Male,49.0,7698.6,78653.84,1,0,0,0,2
649,France,Male,47.0,145593.85,0.0,2,1,1,0,1
799,Spain,Female,28.0,45042.56,142253.65,1,0,0,0,3
589,France,Female,61.0,61108.56,0.0,1,0,0,1,1
583,Germany,Female,54.0,57553.98,115988.86,1,0,0,1,6
839,Spain,Female,33.0,62674.42,75592.43,1,0,0,0,10
540,Germany,Male,44.0,12120.79,164113.04,2,1,1,0,3
850,France,Male,31.0,50129.87,67996.23,2,0,0,1,6
696,Spain,Female,51.0,55022.43,0.0,2,0,0,0,5
660,Spain,Female,33.0,117834.91,0.0,2,0,0,0,1
682,France,Male,48.0,168840.23,138778.15,1,1,1,0,1
744,France,Female,43.0,24234.11,147832.15,1,1,1,0,10
785,France,Female,36.0,190627.01,135438.4,1,0,0,0,4
752,Spain,Male,48.0,156618.38,116060.08,1,0,0,1,5
706,France,Female,29.0,42334.38,112564.62,1,0,0,0,5
583,France,Female,27.0,110784.42,125406.58,1,1,1,0,1
660,Germany,Female,39.0,173683.0,135134.99,1,0,0,1,5
819,France,Female,39.0,27046.46,133102.92,1,0,0,1,9
673,France,Female,34.0,20598.59,42157.08,1,0,0,1,8
752,France,Female,30.0,104991.28,0.0,2,1,1,0,3
578,France,Male,38.0,8996.97,82259.29,1,0,0,0,7
438,France,Female,36.0,64420.5,0.0,2,0,0,0,4
652,France,Male,38.0,145700.22,0.0,2,1,1,0,6
629,France,Female,49.0,196335.48,0.0,2,1,1,0,4
720,France,Male,52.0,14781.12,0.0,1,1,1,0,7
668,France,Male,42.0,108139.23,150461.07,1,0,0,0,3
459,Germany,Male,48.0,19287.06,133994.52,1,1,1,1,4
729,Spain,Male,31.0,9567.39,164870.81,2,1,1,0,8
498,Germany,Male,25.0,132210.49,121702.73,1,1,1,0,8
549,Spain,Male,25.0,21600.11,193858.2,1,1,1,0,6
601,Germany,Female,54.0,199661.5,131039.97,2,1,1,0,1
544,France,Male,64.0,124341.49,113829.45,1,1,1,0,9
751,France,Female,30.0,15766.1,0.0,2,0,0,0,6
632,Germany,Female,41.0,33642.21,81877.38,1,1,1,0,3
694,Spain,Male,57.0,117704.65,116326.07,1,1,1,0,8
678,France,Male,31.0,58803.28,0.0,2,1,1,0,2
695,France,Male,46.0,137537.22,0.0,2,1,1,0,4
661,France,Female,41.0,131300.68,0.0,2,1,1,0,1
661,France,Male,33.0,84174.81,0.0,2,1,1,0,9
559,France,Female,31.0,160941.78,127070.73,1,1,1,0,3
503,France,Male,29.0,143954.99,0.0,2,1,1,0,3
695,Spain,Male,46.0,56297.85,122549.64,1,1,1,0,3
640,France,Female,42.0,8404.73,176099.13,1,1,1,0,5
624,Germany,Female,48.0,30020.09,122388.38,2,0,0,0,3
667,France,Male,42.0,58137.42,0.0,2,1,1,0,9
642,France,Male,26.0,47472.68,0.0,1,0,0,0,0
640,Spain,Female,32.0,19131.71,118879.35,2,1,1,0,6
529,Spain,Male,35.0,187288.5,0.0,2,1,1,0,5
563,France,Female,39.0,17603.81,0.0,2,1,1,0,5
593,Spain,Female,38.0,67020.03,88736.44,2,0,0,0,4
739,Germany,Male,45.0,147802.94,102703.62,1,1,1,1,7
788,Spain,Female,70.0,41610.62,0.0,2,1,1,0,1
684,Spain,Female,38.0,44255.65,0.0,2,0,0,0,3
482,France,Male,55.0,78416.14,97318.25,1,1,1,0,5
591,Spain,Male,58.0,137254.55,128468.69,1,1,1,0,5
651,Germany,Female,41.0,151303.48,133432.59,1,1,1,0,4
749,Germany,Female,40.0,86333.63,141782.57,2,0,0,0,8
583,France,Male,24.0,89801.9,135125.28,1,0,0,0,9
661,Spain,Male,42.0,29358.57,178820.91,1,0,0,1,2
715,France,Female,31.0,181600.72,112212.14,2,1,1,0,2
769,Germany,Female,45.0,124118.71,126674.81,1,0,0,1,5
625,France,Female,51.0,38867.46,136294.97,1,0,0,1,7
641,France,Female,36.0,31106.67,66392.64,1,0,0,0,5
716,Germany,Male,27.0,67611.36,122552.34,2,0,0,0,1
767,France,Male,43.0,77837.63,76408.85,2,0,0,0,1
745,Germany,Male,36.0,6078.46,145071.24,1,0,0,0,8
589,France,Male,34.0,177896.92,0.0,2,1,1,0,6
796,France,Female,45.0,123882.73,109730.22,1,1,1,0,2
664,France,Male,57.0,15304.08,0.0,2,1,1,0,6
445,Spain,Male,62.0,76569.64,64119.38,1,1,1,1,1
543,Germany,Female,57.0,120657.32,106138.33,2,1,1,1,1
746,Spain,Male,36.0,16436.56,0.0,2,1,1,0,2
742,Germany,Male,33.0,107667.91,181656.51,1,1,1,0,0
750,France,Female,32.0,95611.47,0.0,2,0,0,0,5
669,France,Male,30.0,19799.26,95128.86,1,0,0,0,7
594,Spain,Female,49.0,123214.74,126615.94,2,1,1,0,2
574,Spain,Male,36.0,71709.12,0.0,2,1,1,0,1
659,Germany,Male,36.0,149066.14,76190.48,2,1,1,0,2
750,Germany,Male,40.0,20451.99,168286.81,3,0,0,1,5
626,Germany,Male,35.0,32825.5,88109.81,1,1,1,0,4
620,France,Male,42.0,6232.31,0.0,2,0,0,0,4
580,France,Female,35.0,10357.03,0.0,2,1,1,0,8
686,France,Female,34.0,147794.63,123971.51,2,0,0,0,3
540,France,Male,48.0,116973.48,148116.48,1,0,0,0,0
634,Germany,Male,35.0,129964.94,116269.01,1,0,0,0,6
632,Spain,Male,38.0,92816.86,120599.21,1,0,0,0,1
501,France,Female,41.0,172114.67,144260.5,1,0,0,0,3
650,Spain,Female,25.0,16649.31,86605.5,3,0,0,1,3
786,France,Male,34.0,144517.19,0.0,2,0,0,0,9
554,Germany,Female,37.0,182038.6,58629.97,1,0,0,0,4
701,Spain,Female,42.0,24210.56,0.0,2,0,0,0,5
474,France,Male,45.0,172175.9,0.0,2,0,0,0,10
621,France,Female,43.0,47578.45,0.0,1,1,1,0,5
672,Spain,Female,56.0,150694.42,209767.31,2,1,1,1,2
459,Spain,Female,42.0,177683.02,129634.25,2,1,1,1,6
669,France,Male,23.0,66088.83,0.0,2,0,0,0,1
776,France,Female,38.0,169291.7,169824.46,1,0,0,0,2
694,France,Male,36.0,117140.41,97530.25,1,1,1,0,3
787,France,Female,42.0,79510.37,145988.65,2,1,1,0,10
580,France,Male,37.0,77108.66,0.0,2,1,1,0,9
711,France,Female,25.0,9679.28,0.0,3,1,1,0,7
673,France,Female,40.0,81753.92,137494.28,1,0,0,0,5
499,France,Female,57.0,131372.38,0.0,1,0,0,1,1
591,France,Male,24.0,25310.82,147360.0,1,1,1,0,6
769,France,Female,25.0,187925.75,0.0,2,0,0,0,10
657,Spain,Male,31.0,98820.39,125167.02,1,0,0,0,3
738,Germany,Male,43.0,64166.7,121152.05,2,0,0,1,9
545,Germany,Female,60.0,176924.21,128981.07,1,1,1,1,7
497,France,Male,47.0,90055.08,0.0,1,1,1,0,6
816,Spain,Male,67.0,72814.31,151858.98,1,1,1,0,6
525,France,Male,36.0,168290.06,114628.4,1,1,1,0,2
725,France,Male,46.0,161767.38,0.0,2,0,0,0,6
692,France,Female,28.0,44420.18,95059.02,2,0,0,0,8
618,France,Female,24.0,37147.61,128736.39,1,1,1,0,7
546,France,Male,24.0,125381.02,156325.38,1,1,1,0,8
635,France,Male,29.0,149853.89,105405.97,1,1,1,0,7
611,France,Female,49.0,161435.02,88915.37,3,0,0,1,2
650,France,Male,60.0,102925.76,0.0,2,1,1,0,8
606,France,Male,40.0,70899.27,0.0,2,1,1,0,5
844,France,Male,18.0,145936.28,160980.03,1,0,0,0,2
450,Spain,Female,46.0,54227.06,177619.71,1,0,0,0,5
727,Spain,Male,38.0,59280.79,62276.99,1,1,1,0,2
460,Germany,Male,46.0,126952.5,127559.97,2,1,1,0,4
649,France,Male,41.0,130567.02,0.0,2,1,1,0,0
758,Germany,Female,47.0,73294.48,95523.16,1,0,0,0,9
490,France,Female,35.0,3937.37,107749.03,1,1,1,0,7
815,Germany,Male,37.0,2383.59,110777.26,2,0,0,0,2
838,Spain,Female,39.0,14279.44,166733.92,2,0,0,0,5
803,France,Male,31.0,141300.53,157120.86,2,0,0,0,9
664,Germany,Female,36.0,78140.75,127160.78,2,0,0,0,2
736,Spain,Female,28.0,117431.1,0.0,2,1,1,0,2
633,France,Female,37.0,72008.61,156091.97,1,0,0,0,9
664,France,Male,58.0,60887.58,98668.18,1,1,1,0,5
600,France,Female,43.0,194764.83,134022.06,1,0,0,0,5
693,France,Female,35.0,88705.14,124151.09,1,0,0,1,5
663,Germany,Female,36.0,35817.97,77253.5,1,0,0,1,6
742,Germany,Female,21.0,31520.4,114292.48,1,0,0,0,1
710,Germany,Male,43.0,157908.19,140080.32,3,1,1,1,2
710,Spain,Female,27.0,142200.15,135277.96,1,0,0,0,2
700,France,Female,82.0,182055.36,0.0,2,1,1,0,2
720,Germany,Male,60.0,157552.08,115920.62,2,0,0,1,9
684,Spain,Male,41.0,120284.67,119782.72,2,0,0,0,2
531,France,Female,63.0,24506.95,114715.71,1,1,1,1,1
742,Germany,Female,36.0,47271.61,129748.54,2,0,0,1,2
717,France,Male,31.0,41176.6,129722.57,1,0,0,0,4
589,France,Male,32.0,9468.64,0.0,2,1,1,0,2
767,France,Male,36.0,123880.19,139180.2,1,0,0,0,3
636,Germany,Male,49.0,158887.09,113599.74,2,0,0,1,6
648,France,Male,33.0,117036.38,134944.0,1,1,1,0,7
622,Germany,Female,58.0,120415.61,116922.25,1,0,0,1,7
692,Spain,Male,28.0,16064.25,118945.09,1,0,0,1,9
754,France,Male,28.0,52615.62,0.0,2,1,1,0,8
679,Spain,Female,35.0,121210.09,119182.73,1,0,0,0,8
639,France,Male,27.0,192247.35,0.0,2,0,0,0,8
774,France,Female,28.0,68759.57,71264.02,2,1,1,0,1
517,France,Male,41.0,75937.47,0.0,2,1,1,0,2
571,France,Female,35.0,84569.13,0.0,2,0,0,0,8
747,Germany,Male,58.0,190696.35,116313.57,1,1,1,1,7
792,Spain,Male,36.0,67468.67,92140.15,1,1,1,0,5
688,France,Male,26.0,104435.94,0.0,2,1,1,0,1
714,Germany,Male,42.0,47166.55,177640.09,1,1,1,0,2
562,Spain,Female,35.0,119899.52,0.0,2,0,0,0,0
704,Spain,Male,48.0,173498.45,167997.6,1,1,1,0,8
698,France,Male,36.0,93249.26,82275.35,2,1,1,0,2
611,France,Male,49.0,142917.54,0.0,2,1,1,0,3
850,Germany,Female,48.0,111755.8,111962.99,1,0,0,0,6
743,Germany,Female,34.0,108543.21,131736.88,1,1,1,0,1
654,France,Male,29.0,180345.44,0.0,1,0,0,0,1
761,Germany,Male,36.0,99444.02,108239.11,2,0,0,0,8
702,France,Female,46.0,109563.28,98444.19,1,1,1,0,9
488,Germany,Male,32.0,92568.07,114540.38,1,0,0,0,3
683,France,Female,35.0,37976.36,187530.66,2,1,1,0,6
601,Germany,Female,42.0,103315.74,133636.16,1,1,1,0,9
605,France,Male,52.0,173952.5,0.0,2,1,1,0,7
671,Germany,Female,44.0,34673.98,84745.03,2,1,1,0,0
614,Germany,Female,31.0,46163.44,120599.38,2,1,1,0,7
511,Spain,Female,29.0,140676.98,0.0,2,1,1,0,9
850,France,Male,39.0,151738.54,127771.35,2,1,1,0,4
790,Spain,Female,46.0,14679.81,0.0,1,0,0,1,9
793,France,Female,33.0,175544.02,0.0,1,0,0,0,0
628,France,Male,69.0,181964.6,0.0,2,1,1,0,5
598,Germany,Male,53.0,136886.86,167772.96,1,1,1,0,10
657,France,Female,37.0,122218.23,95845.6,1,0,0,0,6
618,France,Female,35.0,180439.75,0.0,2,0,0,0,10
681,Spain,Male,65.0,190419.81,134714.7,2,1,1,0,7
516,Spain,Female,33.0,58685.59,0.0,2,1,1,0,3
421,Germany,Male,28.0,89017.38,122384.22,3,1,1,1,8
700,France,Female,26.0,50051.42,0.0,2,0,0,0,2
745,France,Male,25.0,146041.45,157993.15,2,0,0,0,5
696,France,Male,29.0,191166.09,0.0,2,0,0,0,8
580,Germany,Female,42.0,103516.08,123331.36,1,0,0,1,2
497,Spain,Male,27.0,164825.04,75263.16,1,1,1,0,9
720,France,Female,43.0,172557.77,137824.03,2,0,0,0,6
659,Germany,Male,36.0,84320.94,132578.92,2,0,0,0,4
841,France,Female,36.0,122662.98,156021.31,1,0,0,0,5
642,Spain,Male,34.0,72085.1,0.0,1,0,0,0,8
732,Spain,Female,69.0,110932.24,137453.43,1,1,1,1,9
600,Spain,Male,36.0,143635.36,0.0,2,0,0,0,4
464,Germany,Male,33.0,3710.34,164284.72,2,1,1,0,8
680,France,Female,47.0,179843.33,0.0,2,1,1,0,5
758,Spain,Male,56.0,10643.38,0.0,2,1,1,0,1
630,Germany,Female,31.0,131167.98,112373.49,2,1,1,0,2
577,France,Female,39.0,10553.31,0.0,2,0,0,0,10
684,France,Female,34.0,130928.22,0.0,2,1,1,0,6
708,Spain,Female,41.0,157003.99,0.0,1,1,1,0,5
732,Germany,Female,29.0,138527.56,154333.82,1,1,1,0,1
634,Germany,Male,37.0,167032.49,111432.77,2,1,1,0,3
633,France,Female,30.0,41642.29,0.0,2,0,0,0,6
559,France,Male,34.0,9677.0,137390.11,2,0,0,0,2
694,Spain,Female,37.0,147012.22,0.0,2,1,1,0,3
686,Germany,Female,56.0,80553.87,111642.08,1,1,1,0,5
553,Spain,Female,48.0,30730.95,0.0,1,1,1,1,3
507,France,Male,36.0,140134.43,83543.37,1,0,0,0,4
732,Germany,Male,50.0,91936.1,145338.76,1,0,0,1,6
818,France,Female,31.0,178252.63,186796.37,1,0,0,0,1
660,Germany,Male,35.0,198674.08,58641.43,1,1,1,0,8
773,Spain,Female,41.0,28266.9,0.0,1,0,0,1,5
640,France,Male,44.0,92381.01,137148.68,1,0,0,0,3
505,France,Male,49.0,135180.11,80001.23,1,0,0,0,7
714,Germany,Male,21.0,27330.59,86402.52,2,0,0,0,6
468,France,Female,42.0,125305.34,0.0,2,0,0,0,5
611,Spain,Male,51.0,149648.45,122874.74,1,1,1,0,1
705,France,Male,25.0,59887.15,97544.29,1,1,1,0,0
646,Germany,Male,46.0,45041.32,170826.55,2,0,0,0,1
667,Germany,Female,48.0,113316.77,97133.92,2,0,0,1,1
511,Germany,Female,41.0,39087.42,153895.65,1,1,1,0,8
653,France,Female,43.0,7330.59,0.0,2,1,1,0,6
675,France,Female,57.0,95463.29,0.0,2,1,1,0,8
523,Spain,Male,32.0,167848.02,0.0,2,0,0,0,4
567,Germany,Female,49.0,93953.84,134956.02,1,0,0,1,5
741,Spain,Male,39.0,174227.66,143637.58,2,1,1,0,7
456,Spain,Male,32.0,135399.21,147506.25,1,1,1,0,9
598,France,Male,64.0,195635.3,0.0,2,0,0,1,1
667,France,Male,43.0,97508.04,190227.46,1,0,0,1,8
548,France,Female,32.0,188083.77,172448.77,1,0,0,1,2
725,France,Male,41.0,116704.25,113980.21,1,1,1,0,7
717,France,Male,53.0,97614.87,0.0,2,1,1,0,6
594,France,Male,38.0,186884.04,0.0,2,0,0,0,4
678,Germany,Female,25.0,131501.72,76968.12,2,1,1,0,10
545,France,Male,38.0,24302.95,88293.13,2,1,1,0,1
636,France,Female,48.0,110510.28,170833.46,1,0,0,1,1
603,Germany,Male,44.0,108488.33,108122.39,2,0,0,1,6
435,France,Male,36.0,197015.2,0.0,1,1,1,0,4
535,France,Female,40.0,27689.77,0.0,1,1,1,0,8
629,Germany,Female,45.0,9217.55,129818.39,3,0,0,1,7
722,France,Female,35.0,15068.18,163943.89,2,1,1,0,2
561,France,Male,28.0,7797.01,0.0,2,0,0,0,7
645,France,Female,38.0,4400.32,101430.3,2,1,1,0,5
501,France,Female,39.0,182025.95,117301.66,1,0,0,0,9
